Time,PosX,PosY,PosZ,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,AngVelX,AngVelY,AngVelZ,Pitch,Roll,PitchVel,RollVel,PilotID
0,542.35,77.39608,-1015.7,0,-0.1962,0,0,0,0,0,0,0,0,Pilot 1
0.02,542.35,77.38823,-1015.7,0,-0.3924,0,0,-9.822919,0,0,0,0,0,Pilot 1
0.065141,542.35,77.36076,-1015.7,0,-0.7848,0,0,-9.783578,0,0,0,0,0,Pilot 1
0.0711726,542.35,77.36076,-1015.7,0,-0.7848,0,0,-9.793986,0,0,0,0,0,Pilot 1
0.0732946,542.35,77.36076,-1015.7,0,-0.7848,0,0,-9.819807,0,0,0,0,0,Pilot 1
0.0763521,542.35,77.36076,-1015.7,0,-0.7848,0,0,-9.772949,0,0,0,0,0,Pilot 1
0.0793646,542.35,77.36076,-1015.7,0,-0.7848,0,0,-9.752023,0,0,0,0,0,Pilot 1
0.0818978,542.35,77.34114,-1015.7,0,-0.981,0,0,-9.81109,0,0,0,0,0,Pilot 1
0.0844219,542.35,77.34114,-1015.7,0,-0.981,0,0,-9.792761,0,0,0,0,0,Pilot 1
0.0865532,542.35,77.34114,-1015.7,0,-0.981,0,0,-9.817071,0,0,0,0,0,Pilot 1
0.0887183,542.35,77.34114,-1015.7,0,-0.981,0,0,-9.786194,0,0,0,0,0,Pilot 1
0.0911379,542.35,77.34114,-1015.7,0,-0.981,0,0,-9.821024,0,0,0,0,0,Pilot 1
0.0936529,542.35,77.34114,-1015.7,0,-0.981,0,0,-9.816339,0,0,0,0,0,Pilot 1
0.0958356,542.35,77.34114,-1015.7,0,-0.981,0,0,-9.800091,0,0,0,0,0,Pilot 1
0.0980654,542.35,77.34114,-1015.7,0,-0.981,0,0,-9.795514,0,0,0,0,0,Pilot 1
0.1003928,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.80801,0,0,0,0,0,Pilot 1
0.1033206,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.807254,0,0,0,0,0,Pilot 1
0.1056919,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.808543,0,0,0,0,0,Pilot 1
0.108633,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.809895,0,0,0,0,0,Pilot 1
0.1108756,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.812118,0,0,0,0,0,Pilot 1
0.1129382,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.812142,0,0,0,0,0,Pilot 1
0.1151517,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.806286,0,0,0,0,0,Pilot 1
0.1173124,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.808147,0,0,0,0,0,Pilot 1
0.1196484,542.35,77.3176,-1015.7,0,-1.1772,0,0,-9.816214,0,0,0,0,0,Pilot 1
0.1220651,542.35,77.29013,-1015.7,0,-1.3734,0,0,-9.812528,0,0,0,0,0,Pilot 1
0.1248336,542.35,77.29013,-1015.7,0,-1.3734,0,0,-9.813036,0,0,0,0,0,Pilot 1
0.1271437,542.35,77.29013,-1015.7,0,-1.3734,0,0,-9.810839,0,0,0,0,0,Pilot 1
0.1294409,542.35,77.29013,-1015.7,0,-1.3734,0,0,-9.807413,0,0,0,0,0,Pilot 1
0.1316744,542.35,77.29013,-1015.7,0,-1.3734,0,0,-9.81061,0,0,0,0,0,Pilot 1
0.1337147,542.35,77.29013,-1015.7,0,-1.3734,0,0,-9.808236,0,0,0,0,0,Pilot 1
0.1356803,542.35,77.29013,-1015.7,0,-1.3734,0,0,-9.808624,0,0,0,0,0,Pilot 1
0.1381078,542.35,77.29013,-1015.7,0,-1.3734,0,0,-9.811651,0,0,0,0,0,Pilot 1
0.1406471,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.811357,0,0,0,0,0,Pilot 1
0.1439003,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.809679,0,0,0,0,0,Pilot 1
0.1459573,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.810945,0,0,0,0,0,Pilot 1
0.1481087,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.808627,0,0,0,0,0,Pilot 1
0.1502423,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.810895,0,0,0,0,0,Pilot 1
0.1526651,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.808579,0,0,0,0,0,Pilot 1
0.1546787,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.808953,0,0,0,0,0,Pilot 1
0.1566656,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.811135,0,0,0,0,0,Pilot 1
0.1593424,542.35,77.25874,-1015.7,0,-1.5696,0,0,-9.810682,0,0,0,0,0,Pilot 1
0.1615712,542.35,77.22342,-1015.7,0,-1.7658,0,0,-9.810783,0,0,0,0,0,Pilot 1
0.1639722,542.35,77.22342,-1015.7,0,-1.7658,0,0,-9.808744,0,0,0,0,0,Pilot 1
