roll,pitch,yaw,throttle,actuator_controls,gps,air_speed,battery
-7.527592869158251,-18.89202426968282,-85.78595385507386,67.2702994208898,0.14399175656718555,3.936355202774421,34.17156293350199,13.491950925599872
27.04285838459497,2.5140568427014856,-91.08763233408007,79.66813971913723,0.6108646585999726,4.734356593750214,12.75738629473248,26.80952754080164
13.919636508684306,22.3767501525845,146.25164898757322,25.046789879249896,0.5203218595803181,8.545473932021803,44.25775535096667,84.81212245809482
5.919509051822196,13.93349318457367,-90.16336805417781,62.48740996069989,-0.6922001906124526,3.400043860598921,32.590230758115865,79.00915207045021
-20.63888157345381,18.393668871686984,-82.09809859369284,57.17459831437487,-0.7015010605170522,8.696496848121713,12.074174760062942,41.55784223114322
-20.64032877982784,9.527002002643044,93.38337447046695,83.28303767882711,-0.46365126451017336,0.8813443097669149,48.30521258665431,43.912956499679126
-26.514983269908033,11.536593871071148,-18.0936567178056,90.60870604812605,-0.2778505473179256,7.767984372086307,28.326445850089428,58.01989901982215
21.970568746496113,20.95173909391916,99.61580050386522,1.2156771477386807,-0.1830888371830348,8.475476330547364,8.280430334224475,10.02169042166211
6.066900704592527,-15.019919468448844,-156.46818327682132,67.40199190587927,0.35939443366669055,1.8181765283733875,33.207480698678026,31.71199024342251
12.48435466776273,-0.6345021814115697,-4.474370277581642,5.1835799119729025,-0.8866391356683292,4.303465323722005,16.39395081557646,28.7408627747393
-28.76493034225185,-16.727433490823866,-167.89910393401826,54.88586650773559,-0.9306545915478672,1.6549977466365562,41.16620533447861,32.54346520747871
28.19459112971966,29.260080479798823,-157.44484675607237,28.76327290436782,-0.21617887411218195,7.066041289942177,41.80199331047858,82.53152582800972
19.946558448025307,26.643560381196792,146.31748320398793,30.67765995221412,0.3943273842759609,5.353477680616567,49.05263101345978,35.17064708917988
-17.25965335930343,-27.634391317889644,-129.87166639766573,35.29585034523566,-0.6131293140870349,6.353233467083211,27.584128896102666,27.236918984513334
-19.090501967573964,12.334510350941308,11.671445619078156,62.12924490496101,0.2830089625125034,1.9648696695621115,25.47305958774817,55.383711471372834
-18.99572940879397,25.514899044939952,-32.00558306374563,33.40499656687692,-0.48034372411940107,2.117458620524195,38.90640224509163,87.90805327354587
-11.745465422427735,-19.16547929235999,-54.95640254681663,73.26990505902803,0.7721722176270327,0.4149732550990637,10.961179535386695,31.72147334537499
1.4853858979342718,4.076713833157768,143.94000444741806,40.45273855738697,0.791379888533233,3.220675351957297,29.611198120690588,17.068261851351885
-4.0832988814730555,24.929297855282513,-172.14357716082378,6.835320030995861,-0.405425591437347,5.59744661333675,29.581142005888292,42.07642622646982
-12.526251588117486,-27.96324128485207,58.96428702321208,78.37598424841073,-0.540012492073519,8.579349139973289,9.026290526467424,77.288664210848
6.711173683342771,11.845216034810392,166.82199631687814,28.5758324592706,-0.17739205586753748,6.669274474586807,23.80928384781111,59.562149022531514
-21.63036836087749,-12.159059557646955,21.660546046263107,43.276687959926264,-0.5189368296397026,4.353963233997514,43.397815935524086,83.51140326169127
-12.47132108788691,25.463771722591822,157.25608633191308,68.54438832219016,0.3447676865834073,9.531201143941377,43.526912989759715,96.36329328483106
-8.0182894023785,28.263494709922064,-161.18716345703143,33.2456157148712,0.652129369096571,7.192452005758319,9.465694921385644,81.33962290764553
-2.635800946977845,26.655989346806038,-29.23440513330189,5.658565614671563,0.346184261822434,9.301652028625501,9.082439723652389,64.3422770959378
17.110557683580815,-1.5471470005521724,-86.34319525366158,37.39210470128136,0.6487008944986989,5.2758797327216564,16.821296465087087,54.400742924714244
-18.019573070498417,21.722559059358808,83.0955473930627,94.44485826943034,-0.20601567558505174,2.589042747931396,44.364472814929705,13.606217771344
0.8540663048166977,20.672963912104223,173.26695257900883,64.17343972985582,-0.6873660585822783,0.5282668636472199,10.800616328307452,98.58897809326372
5.544874131722551,-10.853971605404663,-87.6491775200708,67.1479148667207,0.4759018947951843,7.260848514838505,37.39985611823508,44.51330103175383
-27.212975236800137,19.734928449040638,55.502856530666804,63.22821536376399,-0.27905098971689224,1.2130299800553412,9.552452882589645,23.700539252518013
6.452691114086299,-27.779541917070443,-108.68485220649356,19.899213895943678,0.342541650458265,3.027751282719672,33.041203418652145,70.0037969856811
